-----------------------------------------
Search for recursive extensions of: P1
Maximal allowed extension order p: 50
Maximal allowed recursion depth: 5
-----------------------------------------
RULE: 0  1
RULE: 1  1 2 
RULE: 2  1 2 4 
RULE: 3  1 2 4 8 
RULE: 4  1 2 4 8 16 
RULE: 5  1 2 4 8 16 30 
RULE: 5  1 2 4 8 16 32 
RULE: 4  1 2 4 8 30 
RULE: 5  1 2 4 8 30 46 
RULE: 3  1 2 4 14 
RULE: 4  1 2 4 14 22 
RULE: 5  1 2 4 14 22 44 
RULE: 4  1 2 4 14 42 
RULE: 4  1 2 4 14 44 
RULE: 3  1 2 4 22 
RULE: 4  1 2 4 22 30 
RULE: 3  1 2 4 36 
RULE: 4  1 2 4 36 44 
RULE: 3  1 2 4 44 
RULE: 3  1 2 4 48 
RULE: 2  1 2 8 
RULE: 3  1 2 8 10 
RULE: 4  1 2 8 10 20 
RULE: 5  1 2 8 10 20 42 
RULE: 5  1 2 8 10 20 44 
RULE: 4  1 2 8 10 42 
RULE: 3  1 2 8 12 
RULE: 4  1 2 8 12 20 
RULE: 5  1 2 8 12 20 42 
RULE: 4  1 2 8 12 44 
RULE: 3  1 2 8 22 
RULE: 4  1 2 8 22 34 
RULE: 3  1 2 8 24 
RULE: 4  1 2 8 24 32 
RULE: 4  1 2 8 24 34 
RULE: 3  1 2 8 32 
RULE: 4  1 2 8 32 44 
RULE: 3  1 2 8 44 
RULE: 3  1 2 8 46 
RULE: 2  1 2 10 
RULE: 3  1 2 10 14 
RULE: 4  1 2 10 14 26 
RULE: 4  1 2 10 14 28 
RULE: 3  1 2 10 26 
RULE: 4  1 2 10 26 40 
RULE: 3  1 2 10 28 
RULE: 4  1 2 10 28 40 
RULE: 2  1 2 14 
RULE: 3  1 2 14 18 
RULE: 4  1 2 14 18 36 
RULE: 3  1 2 14 36 
RULE: 2  1 2 18 
RULE: 3  1 2 18 22 
RULE: 4  1 2 18 22 44 
RULE: 3  1 2 18 44 
RULE: 2  1 2 22 
RULE: 3  1 2 22 26 
RULE: 3  1 2 22 50 
RULE: 2  1 2 28 
RULE: 3  1 2 28 32 
RULE: 2  1 2 32 
RULE: 3  1 2 32 36 
RULE: 2  1 2 36 
RULE: 3  1 2 36 40 
RULE: 2  1 2 40 
RULE: 3  1 2 40 42 
RULE: 3  1 2 40 44 
RULE: 2  1 2 42 
RULE: 3  1 2 42 46 
RULE: 2  1 2 46 
RULE: 3  1 2 46 50 
RULE: 2  1 2 50 
RULE: 1  1 4 
RULE: 2  1 4 6 
RULE: 3  1 4 6 12 
RULE: 4  1 4 6 12 24 
RULE: 5  1 4 6 12 24 46 
RULE: 5  1 4 6 12 24 48 
RULE: 4  1 4 6 12 46 
RULE: 3  1 4 6 22 
RULE: 4  1 4 6 22 34 
RULE: 3  1 4 6 34 
RULE: 4  1 4 6 34 46 
RULE: 3  1 4 6 46 
RULE: 2  1 4 12 
RULE: 3  1 4 12 16 
RULE: 3  1 4 12 18 
RULE: 4  1 4 12 18 32 
RULE: 3  1 4 12 34 
RULE: 3  1 4 12 36 
RULE: 4  1 4 12 36 50 
RULE: 3  1 4 12 38 
RULE: 4  1 4 12 38 50 
RULE: 3  1 4 12 50 
RULE: 2  1 4 16 
RULE: 3  1 4 16 22 
RULE: 4  1 4 16 22 44 
RULE: 3  1 4 16 44 
RULE: 2  1 4 22 
RULE: 3  1 4 22 28 
RULE: 2  1 4 28 
RULE: 3  1 4 28 34 
RULE: 2  1 4 34 
RULE: 3  1 4 34 40 
RULE: 2  1 4 44 
RULE: 3  1 4 44 50 
RULE: 2  1 4 46 
RULE: 3  1 4 46 50 
RULE: 2  1 4 50 
RULE: 1  1 6 
RULE: 2  1 6 8 
RULE: 3  1 6 8 16 
RULE: 4  1 6 8 16 32 
RULE: 4  1 6 8 16 34 
RULE: 3  1 6 8 30 
RULE: 4  1 6 8 30 46 
RULE: 3  1 6 8 46 
RULE: 2  1 6 16 
RULE: 3  1 6 16 22 
RULE: 4  1 6 16 22 48 
RULE: 3  1 6 16 24 
RULE: 4  1 6 16 24 44 
RULE: 3  1 6 16 46 
RULE: 3  1 6 16 48 
RULE: 3  1 6 16 50 
RULE: 2  1 6 22 
RULE: 3  1 6 22 30 
RULE: 2  1 6 30 
RULE: 3  1 6 30 38 
RULE: 2  1 6 38 
RULE: 3  1 6 38 46 
RULE: 2  1 6 46 
RULE: 1  1 8 
RULE: 2  1 8 10 
RULE: 3  1 8 10 20 
RULE: 4  1 8 10 20 40 
RULE: 4  1 8 10 20 42 
RULE: 3  1 8 10 38 
RULE: 2  1 8 20 
RULE: 3  1 8 20 28 
RULE: 3  1 8 20 30 
RULE: 2  1 8 28 
RULE: 3  1 8 28 38 
RULE: 2  1 8 38 
RULE: 3  1 8 38 48 
RULE: 2  1 8 48 
RULE: 1  1 10 
RULE: 2  1 10 12 
RULE: 3  1 10 12 24 
RULE: 4  1 10 12 24 48 
RULE: 4  1 10 12 24 50 
RULE: 3  1 10 12 46 
RULE: 2  1 10 24 
RULE: 3  1 10 24 34 
RULE: 3  1 10 24 36 
RULE: 2  1 10 34 
RULE: 3  1 10 34 46 
RULE: 2  1 10 46 
RULE: 1  1 12 
RULE: 2  1 12 14 
RULE: 3  1 12 14 28 
RULE: 2  1 12 28 
RULE: 3  1 12 28 40 
RULE: 3  1 12 28 42 
RULE: 2  1 12 40 
RULE: 1  1 14 
RULE: 2  1 14 16 
RULE: 3  1 14 16 32 
RULE: 2  1 14 32 
RULE: 3  1 14 32 46 
RULE: 3  1 14 32 48 
RULE: 2  1 14 46 
RULE: 1  1 16 
RULE: 2  1 16 18 
RULE: 3  1 16 18 36 
RULE: 2  1 16 36 
RULE: 1  1 18 
RULE: 2  1 18 20 
RULE: 3  1 18 20 40 
RULE: 2  1 18 40 
RULE: 1  1 20 
RULE: 2  1 20 22 
RULE: 3  1 20 22 44 
RULE: 2  1 20 44 
RULE: 1  1 22 
RULE: 2  1 22 24 
RULE: 3  1 22 24 48 
RULE: 2  1 22 48 
RULE: 1  1 24 
RULE: 2  1 24 26 
RULE: 1  1 26 
RULE: 2  1 26 28 
RULE: 1  1 28 
RULE: 2  1 28 30 
RULE: 1  1 30 
RULE: 2  1 30 32 
RULE: 1  1 32 
RULE: 2  1 32 34 
RULE: 1  1 34 
RULE: 2  1 34 36 
RULE: 1  1 36 
RULE: 2  1 36 38 
RULE: 1  1 38 
RULE: 2  1 38 40 
RULE: 1  1 40 
RULE: 2  1 40 42 
RULE: 1  1 42 
RULE: 2  1 42 44 
RULE: 1  1 44 
RULE: 2  1 44 46 
RULE: 1  1 46 
RULE: 2  1 46 48 
RULE: 1  1 48 
RULE: 2  1 48 50 
RULE: 1  1 50 
