-----------------------------------------
Search for recursive extensions of: P4
Maximal allowed extension order p: 50
Maximal allowed recursion depth: 5
-----------------------------------------
RULE: 0  4
RULE: 1  4 5 
RULE: 2  4 5 10 
RULE: 3  4 5 10 20 
RULE: 4  4 5 10 20 38 
RULE: 4  4 5 10 20 40 
RULE: 3  4 5 10 38 
RULE: 2  4 5 18 
RULE: 3  4 5 18 28 
RULE: 2  4 5 28 
RULE: 3  4 5 28 38 
RULE: 2  4 5 46 
RULE: 1  4 8 
RULE: 2  4 8 9 
RULE: 3  4 8 9 18 
RULE: 4  4 8 9 18 34 
RULE: 4  4 8 9 18 38 
RULE: 3  4 8 9 32 
RULE: 2  4 8 12 
RULE: 3  4 8 12 23 
RULE: 3  4 8 12 39 
RULE: 2  4 8 23 
RULE: 2  4 8 30 
RULE: 3  4 8 30 41 
RULE: 3  4 8 30 43 
RULE: 3  4 8 30 44 
RULE: 2  4 8 41 
RULE: 2  4 8 42 
RULE: 2  4 8 43 
RULE: 1  4 10 
RULE: 2  4 10 13 
RULE: 2  4 10 15 
RULE: 3  4 10 15 26 
RULE: 2  4 10 16 
RULE: 3  4 10 16 25 
RULE: 3  4 10 16 26 
RULE: 2  4 10 28 
RULE: 3  4 10 28 43 
RULE: 3  4 10 28 44 
RULE: 2  4 10 29 
RULE: 2  4 10 30 
RULE: 3  4 10 30 41 
RULE: 3  4 10 30 43 
RULE: 2  4 10 31 
RULE: 3  4 10 31 40 
RULE: 3  4 10 31 42 
RULE: 2  4 10 41 
RULE: 1  4 11 
RULE: 2  4 11 12 
RULE: 2  4 11 14 
RULE: 3  4 11 14 26 
RULE: 2  4 11 28 
RULE: 2  4 11 30 
RULE: 3  4 11 30 42 
RULE: 2  4 11 40 
RULE: 2  4 11 42 
RULE: 1  4 13 
RULE: 2  4 13 18 
RULE: 3  4 13 18 36 
RULE: 2  4 13 36 
RULE: 1  4 18 
RULE: 2  4 18 23 
RULE: 3  4 18 23 46 
RULE: 2  4 18 24 
RULE: 3  4 18 24 46 
RULE: 3  4 18 24 47 
RULE: 3  4 18 24 48 
RULE: 2  4 18 46 
RULE: 2  4 18 47 
RULE: 1  4 19 
RULE: 2  4 19 24 
RULE: 3  4 19 24 46 
RULE: 2  4 19 46 
RULE: 1  4 23 
RULE: 2  4 23 28 
RULE: 1  4 28 
RULE: 2  4 28 33 
RULE: 1  4 29 
RULE: 2  4 29 32 
RULE: 2  4 29 34 
RULE: 1  4 31 
RULE: 2  4 31 36 
RULE: 1  4 36 
RULE: 2  4 36 41 
RULE: 1  4 37 
RULE: 2  4 37 42 
RULE: 1  4 38 
RULE: 2  4 38 41 
RULE: 2  4 38 42 
RULE: 1  4 41 
RULE: 2  4 41 46 
RULE: 1  4 42 
RULE: 2  4 42 46 
RULE: 2  4 42 47 
RULE: 2  4 42 48 
RULE: 1  4 46 
RULE: 1  4 47 
RULE: 2  4 47 50 
RULE: 1  4 49 
