-----------------------------------------
Search for recursive extensions of: P2
Maximal allowed extension order p: 100
Maximal allowed recursion depth: 6
-----------------------------------------
RULE: 0  2
RULE: 1  2 3 
RULE: 2  2 3 6 
RULE: 3  2 3 6 12 
RULE: 4  2 3 6 12 24 
RULE: 5  2 3 6 12 24 48 
RULE: 6  2 3 6 12 24 48 96 
RULE: 5  2 3 6 12 24 96 
RULE: 4  2 3 6 12 48 
RULE: 5  2 3 6 12 48 72 
RULE: 4  2 3 6 12 72 
RULE: 5  2 3 6 12 72 96 
RULE: 4  2 3 6 12 96 
RULE: 3  2 3 6 24 
RULE: 4  2 3 6 24 36 
RULE: 5  2 3 6 24 36 72 
RULE: 4  2 3 6 24 72 
RULE: 3  2 3 6 36 
RULE: 4  2 3 6 36 48 
RULE: 5  2 3 6 36 48 96 
RULE: 4  2 3 6 36 96 
RULE: 3  2 3 6 48 
RULE: 4  2 3 6 48 60 
RULE: 3  2 3 6 60 
RULE: 4  2 3 6 60 72 
RULE: 3  2 3 6 72 
RULE: 4  2 3 6 72 84 
RULE: 3  2 3 6 84 
RULE: 4  2 3 6 84 96 
RULE: 3  2 3 6 96 
RULE: 2  2 3 12 
RULE: 3  2 3 12 18 
RULE: 4  2 3 12 18 36 
RULE: 5  2 3 12 18 36 72 
RULE: 4  2 3 12 18 72 
RULE: 3  2 3 12 36 
RULE: 4  2 3 12 36 54 
RULE: 3  2 3 12 54 
RULE: 4  2 3 12 54 72 
RULE: 3  2 3 12 72 
RULE: 4  2 3 12 72 90 
RULE: 3  2 3 12 90 
RULE: 2  2 3 18 
RULE: 3  2 3 18 24 
RULE: 4  2 3 18 24 48 
RULE: 5  2 3 18 24 48 96 
RULE: 4  2 3 18 24 96 
RULE: 3  2 3 18 48 
RULE: 4  2 3 18 48 72 
RULE: 3  2 3 18 72 
RULE: 4  2 3 18 72 96 
RULE: 3  2 3 18 96 
RULE: 2  2 3 24 
RULE: 3  2 3 24 30 
RULE: 4  2 3 24 30 60 
RULE: 3  2 3 24 60 
RULE: 4  2 3 24 60 90 
RULE: 3  2 3 24 90 
RULE: 2  2 3 30 
RULE: 3  2 3 30 36 
RULE: 4  2 3 30 36 72 
RULE: 3  2 3 30 72 
RULE: 2  2 3 36 
RULE: 3  2 3 36 42 
RULE: 4  2 3 36 42 84 
RULE: 3  2 3 36 84 
RULE: 2  2 3 42 
RULE: 3  2 3 42 48 
RULE: 4  2 3 42 48 96 
RULE: 3  2 3 42 96 
RULE: 2  2 3 48 
RULE: 3  2 3 48 54 
RULE: 2  2 3 54 
RULE: 3  2 3 54 60 
RULE: 2  2 3 60 
RULE: 3  2 3 60 66 
RULE: 2  2 3 66 
RULE: 3  2 3 66 72 
RULE: 2  2 3 72 
RULE: 3  2 3 72 78 
RULE: 2  2 3 78 
RULE: 3  2 3 78 84 
RULE: 2  2 3 84 
RULE: 3  2 3 84 90 
RULE: 2  2 3 90 
RULE: 3  2 3 90 96 
RULE: 2  2 3 96 
RULE: 1  2 6 
RULE: 2  2 6 9 
RULE: 3  2 6 9 18 
RULE: 4  2 6 9 18 36 
RULE: 5  2 6 9 18 36 72 
RULE: 4  2 6 9 18 72 
RULE: 3  2 6 9 36 
RULE: 4  2 6 9 36 54 
RULE: 3  2 6 9 54 
RULE: 4  2 6 9 54 72 
RULE: 3  2 6 9 72 
RULE: 4  2 6 9 72 90 
RULE: 3  2 6 9 90 
RULE: 2  2 6 18 
RULE: 3  2 6 18 27 
RULE: 4  2 6 18 27 54 
RULE: 3  2 6 18 54 
RULE: 4  2 6 18 54 81 
RULE: 3  2 6 18 81 
RULE: 2  2 6 27 
RULE: 3  2 6 27 36 
RULE: 4  2 6 27 36 72 
RULE: 3  2 6 27 72 
RULE: 2  2 6 36 
RULE: 3  2 6 36 45 
RULE: 4  2 6 36 45 90 
RULE: 3  2 6 36 90 
RULE: 2  2 6 45 
RULE: 3  2 6 45 54 
RULE: 2  2 6 54 
RULE: 3  2 6 54 63 
RULE: 2  2 6 63 
RULE: 3  2 6 63 72 
RULE: 2  2 6 72 
RULE: 3  2 6 72 81 
RULE: 2  2 6 81 
RULE: 3  2 6 81 90 
RULE: 2  2 6 90 
RULE: 3  2 6 90 99 
RULE: 2  2 6 99 
RULE: 1  2 9 
RULE: 2  2 9 12 
RULE: 3  2 9 12 24 
RULE: 4  2 9 12 24 48 
RULE: 5  2 9 12 24 48 96 
RULE: 4  2 9 12 24 96 
RULE: 3  2 9 12 48 
RULE: 4  2 9 12 48 72 
RULE: 3  2 9 12 72 
RULE: 4  2 9 12 72 96 
RULE: 3  2 9 12 96 
RULE: 2  2 9 24 
RULE: 3  2 9 24 36 
RULE: 4  2 9 24 36 72 
RULE: 3  2 9 24 72 
RULE: 2  2 9 36 
RULE: 3  2 9 36 48 
RULE: 4  2 9 36 48 96 
RULE: 3  2 9 36 96 
RULE: 2  2 9 48 
RULE: 3  2 9 48 60 
RULE: 2  2 9 60 
RULE: 3  2 9 60 72 
RULE: 2  2 9 72 
RULE: 3  2 9 72 84 
RULE: 2  2 9 84 
RULE: 3  2 9 84 96 
RULE: 2  2 9 96 
RULE: 1  2 12 
RULE: 2  2 12 15 
RULE: 3  2 12 15 30 
RULE: 4  2 12 15 30 60 
RULE: 3  2 12 15 60 
RULE: 4  2 12 15 60 90 
RULE: 3  2 12 15 90 
RULE: 2  2 12 30 
RULE: 3  2 12 30 45 
RULE: 4  2 12 30 45 90 
RULE: 3  2 12 30 90 
RULE: 2  2 12 45 
RULE: 3  2 12 45 60 
RULE: 2  2 12 60 
RULE: 3  2 12 60 75 
RULE: 2  2 12 75 
RULE: 3  2 12 75 90 
RULE: 2  2 12 90 
RULE: 1  2 15 
RULE: 2  2 15 18 
RULE: 3  2 15 18 36 
RULE: 4  2 15 18 36 72 
RULE: 3  2 15 18 72 
RULE: 2  2 15 36 
RULE: 3  2 15 36 54 
RULE: 2  2 15 54 
RULE: 3  2 15 54 72 
RULE: 2  2 15 72 
RULE: 3  2 15 72 90 
RULE: 2  2 15 90 
RULE: 1  2 18 
RULE: 2  2 18 21 
RULE: 3  2 18 21 42 
RULE: 4  2 18 21 42 84 
RULE: 3  2 18 21 84 
RULE: 2  2 18 42 
RULE: 3  2 18 42 63 
RULE: 2  2 18 63 
RULE: 3  2 18 63 84 
RULE: 2  2 18 84 
RULE: 1  2 21 
RULE: 2  2 21 24 
RULE: 3  2 21 24 48 
