-----------------------------------------
Search for recursive extensions of: P9
Maximal allowed extension order p: 100
Maximal allowed recursion depth: 6
-----------------------------------------
RULE: 0  9
RULE: 1  9 10 
RULE: 2  9 10 20 
RULE: 3  9 10 20 40 
RULE: 4  9 10 20 40 80 
RULE: 3  9 10 20 80 
RULE: 2  9 10 40 
RULE: 3  9 10 40 60 
RULE: 2  9 10 60 
RULE: 3  9 10 60 80 
RULE: 2  9 10 80 
RULE: 3  9 10 80 100 
RULE: 2  9 10 100 
RULE: 1  9 20 
RULE: 2  9 20 30 
RULE: 3  9 20 30 60 
RULE: 2  9 20 60 
RULE: 3  9 20 60 90 
RULE: 2  9 20 90 
RULE: 1  9 30 
RULE: 2  9 30 40 
RULE: 3  9 30 40 80 
RULE: 2  9 30 80 
RULE: 1  9 40 
RULE: 2  9 40 50 
RULE: 3  9 40 50 100 
RULE: 2  9 40 100 
RULE: 1  9 50 
RULE: 2  9 50 60 
RULE: 1  9 60 
RULE: 2  9 60 70 
RULE: 1  9 70 
RULE: 2  9 70 80 
RULE: 1  9 80 
RULE: 2  9 80 90 
RULE: 1  9 90 
RULE: 2  9 90 100 
RULE: 1  9 100 
