-----------------------------------------
Search for recursive extensions of: P3
Maximal allowed extension order p: 50
Maximal allowed recursion depth: 5
-----------------------------------------
RULE: 0  3
RULE: 1  3 4 
RULE: 2  3 4 8 
RULE: 3  3 4 8 16 
RULE: 4  3 4 8 16 32 
RULE: 3  3 4 8 32 
RULE: 4  3 4 8 32 48 
RULE: 3  3 4 8 48 
RULE: 2  3 4 16 
RULE: 3  3 4 16 24 
RULE: 4  3 4 16 24 48 
RULE: 3  3 4 16 48 
RULE: 2  3 4 24 
RULE: 3  3 4 24 32 
RULE: 2  3 4 32 
RULE: 3  3 4 32 40 
RULE: 2  3 4 40 
RULE: 3  3 4 40 48 
RULE: 2  3 4 48 
RULE: 1  3 8 
RULE: 2  3 8 12 
RULE: 3  3 8 12 24 
RULE: 4  3 8 12 24 48 
RULE: 3  3 8 12 48 
RULE: 2  3 8 24 
RULE: 3  3 8 24 36 
RULE: 2  3 8 36 
RULE: 3  3 8 36 48 
RULE: 2  3 8 48 
RULE: 1  3 12 
RULE: 2  3 12 16 
RULE: 3  3 12 16 32 
RULE: 2  3 12 32 
RULE: 3  3 12 32 48 
RULE: 2  3 12 48 
RULE: 1  3 16 
RULE: 2  3 16 20 
RULE: 3  3 16 20 40 
RULE: 2  3 16 40 
RULE: 1  3 20 
RULE: 2  3 20 24 
RULE: 3  3 20 24 48 
RULE: 2  3 20 48 
RULE: 1  3 24 
RULE: 2  3 24 28 
RULE: 1  3 28 
RULE: 2  3 28 32 
RULE: 1  3 32 
RULE: 2  3 32 36 
RULE: 1  3 36 
RULE: 2  3 36 40 
RULE: 1  3 40 
RULE: 2  3 40 44 
RULE: 1  3 44 
RULE: 2  3 44 48 
RULE: 1  3 48 
