-----------------------------------------
Search for recursive extensions of: P5
Maximal allowed extension order p: 50
Maximal allowed recursion depth: 5
-----------------------------------------
RULE: 0  5
RULE: 1  5 6 
RULE: 2  5 6 12 
RULE: 3  5 6 12 24 
RULE: 4  5 6 12 24 48 
RULE: 3  5 6 12 48 
RULE: 2  5 6 24 
RULE: 3  5 6 24 36 
RULE: 2  5 6 36 
RULE: 3  5 6 36 48 
RULE: 2  5 6 48 
RULE: 1  5 12 
RULE: 2  5 12 18 
RULE: 3  5 12 18 36 
RULE: 2  5 12 36 
RULE: 1  5 18 
RULE: 2  5 18 24 
RULE: 3  5 18 24 48 
RULE: 2  5 18 48 
RULE: 1  5 24 
RULE: 2  5 24 30 
RULE: 1  5 30 
RULE: 2  5 30 36 
RULE: 1  5 36 
RULE: 2  5 36 42 
RULE: 1  5 42 
RULE: 2  5 42 48 
RULE: 1  5 48 
