-----------------------------------------
Search for recursive extensions of: P1
Maximal allowed extension order p: 100
Maximal allowed recursion depth: 6
-----------------------------------------
RULE: 0  1
RULE: 1  1 2 
RULE: 2  1 2 4 
RULE: 3  1 2 4 6 
RULE: 4  1 2 4 6 12 
RULE: 5  1 2 4 6 12 24 
RULE: 6  1 2 4 6 12 24 48 
RULE: 6  1 2 4 6 12 24 96 
RULE: 5  1 2 4 6 12 48 
RULE: 6  1 2 4 6 12 48 72 
RULE: 5  1 2 4 6 12 72 
RULE: 6  1 2 4 6 12 72 96 
RULE: 5  1 2 4 6 12 96 
RULE: 4  1 2 4 6 24 
RULE: 5  1 2 4 6 24 36 
RULE: 6  1 2 4 6 24 36 72 
RULE: 5  1 2 4 6 24 72 
RULE: 4  1 2 4 6 36 
RULE: 5  1 2 4 6 36 48 
RULE: 6  1 2 4 6 36 48 96 
RULE: 5  1 2 4 6 36 96 
RULE: 4  1 2 4 6 48 
RULE: 5  1 2 4 6 48 60 
RULE: 4  1 2 4 6 60 
RULE: 5  1 2 4 6 60 72 
RULE: 4  1 2 4 6 72 
RULE: 5  1 2 4 6 72 84 
RULE: 4  1 2 4 6 84 
RULE: 5  1 2 4 6 84 96 
RULE: 4  1 2 4 6 96 
RULE: 3  1 2 4 12 
RULE: 4  1 2 4 12 18 
RULE: 5  1 2 4 12 18 36 
RULE: 6  1 2 4 12 18 36 72 
RULE: 5  1 2 4 12 18 72 
RULE: 4  1 2 4 12 36 
RULE: 5  1 2 4 12 36 54 
RULE: 4  1 2 4 12 54 
RULE: 5  1 2 4 12 54 72 
RULE: 4  1 2 4 12 72 
RULE: 5  1 2 4 12 72 90 
RULE: 4  1 2 4 12 90 
RULE: 3  1 2 4 18 
RULE: 4  1 2 4 18 24 
RULE: 5  1 2 4 18 24 48 
RULE: 6  1 2 4 18 24 48 96 
RULE: 5  1 2 4 18 24 96 
RULE: 4  1 2 4 18 48 
RULE: 5  1 2 4 18 48 72 
RULE: 4  1 2 4 18 72 
RULE: 5  1 2 4 18 72 96 
RULE: 4  1 2 4 18 96 
RULE: 3  1 2 4 24 
RULE: 4  1 2 4 24 30 
RULE: 5  1 2 4 24 30 60 
RULE: 4  1 2 4 24 60 
RULE: 5  1 2 4 24 60 90 
RULE: 4  1 2 4 24 90 
RULE: 3  1 2 4 30 
RULE: 4  1 2 4 30 36 
RULE: 5  1 2 4 30 36 72 
RULE: 4  1 2 4 30 72 
RULE: 3  1 2 4 36 
RULE: 4  1 2 4 36 42 
RULE: 5  1 2 4 36 42 84 
RULE: 4  1 2 4 36 84 
RULE: 3  1 2 4 42 
RULE: 4  1 2 4 42 48 
RULE: 5  1 2 4 42 48 96 
RULE: 4  1 2 4 42 96 
RULE: 3  1 2 4 48 
RULE: 4  1 2 4 48 54 
RULE: 3  1 2 4 54 
RULE: 4  1 2 4 54 60 
RULE: 3  1 2 4 60 
RULE: 4  1 2 4 60 66 
RULE: 3  1 2 4 66 
RULE: 4  1 2 4 66 72 
RULE: 3  1 2 4 72 
RULE: 4  1 2 4 72 78 
RULE: 3  1 2 4 78 
RULE: 4  1 2 4 78 84 
RULE: 3  1 2 4 84 
RULE: 4  1 2 4 84 90 
RULE: 3  1 2 4 90 
RULE: 4  1 2 4 90 96 
RULE: 3  1 2 4 96 
RULE: 2  1 2 6 
RULE: 3  1 2 6 10 
RULE: 4  1 2 6 10 18 
RULE: 5  1 2 6 10 18 36 
RULE: 6  1 2 6 10 18 36 72 
RULE: 5  1 2 6 10 18 72 
RULE: 4  1 2 6 10 36 
RULE: 5  1 2 6 10 36 54 
RULE: 4  1 2 6 10 54 
RULE: 5  1 2 6 10 54 72 
RULE: 4  1 2 6 10 72 
RULE: 5  1 2 6 10 72 90 
RULE: 4  1 2 6 10 90 
RULE: 3  1 2 6 18 
RULE: 4  1 2 6 18 28 
RULE: 5  1 2 6 18 28 54 
RULE: 4  1 2 6 18 54 
RULE: 5  1 2 6 18 54 82 
RULE: 4  1 2 6 18 82 
RULE: 3  1 2 6 28 
RULE: 4  1 2 6 28 36 
RULE: 5  1 2 6 28 36 72 
RULE: 4  1 2 6 28 72 
RULE: 3  1 2 6 36 
RULE: 4  1 2 6 36 46 
RULE: 5  1 2 6 36 46 90 
RULE: 4  1 2 6 36 90 
RULE: 3  1 2 6 46 
RULE: 4  1 2 6 46 54 
RULE: 3  1 2 6 54 
RULE: 4  1 2 6 54 64 
RULE: 3  1 2 6 64 
RULE: 4  1 2 6 64 72 
RULE: 3  1 2 6 72 
RULE: 4  1 2 6 72 82 
RULE: 3  1 2 6 82 
RULE: 4  1 2 6 82 90 
RULE: 3  1 2 6 90 
RULE: 4  1 2 6 90 100 
RULE: 3  1 2 6 100 
RULE: 2  1 2 10 
RULE: 3  1 2 10 12 
RULE: 4  1 2 10 12 24 
RULE: 5  1 2 10 12 24 48 
RULE: 6  1 2 10 12 24 48 96 
RULE: 5  1 2 10 12 24 96 
RULE: 4  1 2 10 12 48 
RULE: 5  1 2 10 12 48 72 
RULE: 4  1 2 10 12 72 
RULE: 5  1 2 10 12 72 96 
RULE: 4  1 2 10 12 96 
RULE: 3  1 2 10 24 
RULE: 4  1 2 10 24 36 
RULE: 5  1 2 10 24 36 72 
RULE: 4  1 2 10 24 72 
RULE: 3  1 2 10 36 
RULE: 4  1 2 10 36 48 
RULE: 5  1 2 10 36 48 96 
RULE: 4  1 2 10 36 96 
RULE: 3  1 2 10 48 
RULE: 4  1 2 10 48 60 
RULE: 3  1 2 10 60 
RULE: 4  1 2 10 60 72 
RULE: 3  1 2 10 72 
RULE: 4  1 2 10 72 84 
RULE: 3  1 2 10 84 
RULE: 4  1 2 10 84 96 
RULE: 3  1 2 10 96 
RULE: 2  1 2 12 
RULE: 3  1 2 12 16 
RULE: 4  1 2 12 16 30 
RULE: 5  1 2 12 16 30 60 
RULE: 4  1 2 12 16 60 
RULE: 5  1 2 12 16 60 90 
RULE: 4  1 2 12 16 90 
RULE: 3  1 2 12 30 
RULE: 4  1 2 12 30 46 
RULE: 5  1 2 12 30 46 90 
RULE: 4  1 2 12 30 90 
RULE: 3  1 2 12 46 
RULE: 4  1 2 12 46 60 
RULE: 3  1 2 12 60 
RULE: 4  1 2 12 60 76 
RULE: 3  1 2 12 76 
RULE: 4  1 2 12 76 90 
RULE: 3  1 2 12 90 
RULE: 2  1 2 16 
RULE: 3  1 2 16 18 
RULE: 4  1 2 16 18 36 
RULE: 5  1 2 16 18 36 72 
RULE: 4  1 2 16 18 72 
RULE: 3  1 2 16 36 
RULE: 4  1 2 16 36 54 
RULE: 3  1 2 16 54 
RULE: 4  1 2 16 54 72 
RULE: 3  1 2 16 72 
RULE: 4  1 2 16 72 90 
RULE: 3  1 2 16 90 
RULE: 2  1 2 18 
RULE: 3  1 2 18 22 
RULE: 4  1 2 18 22 42 
RULE: 5  1 2 18 22 42 84 
RULE: 4  1 2 18 22 84 
RULE: 3  1 2 18 42 
RULE: 4  1 2 18 42 64 
RULE: 3  1 2 18 64 
RULE: 4  1 2 18 64 84 
RULE: 3  1 2 18 84 
RULE: 2  1 2 22 
RULE: 3  1 2 22 24 
