-----------------------------------------
Search for recursive extensions of: P11
Maximal allowed extension order p: 100
Maximal allowed recursion depth: 6
-----------------------------------------
RULE: 0  11
RULE: 1  11 12 
RULE: 2  11 12 22 
RULE: 3  11 12 22 44 
RULE: 4  11 12 22 44 88 
RULE: 3  11 12 22 88 
RULE: 2  11 12 44 
RULE: 3  11 12 44 66 
RULE: 2  11 12 66 
RULE: 3  11 12 66 88 
RULE: 2  11 12 88 
RULE: 1  11 22 
RULE: 2  11 22 34 
RULE: 3  11 22 34 66 
RULE: 2  11 22 66 
RULE: 3  11 22 66 100 
RULE: 2  11 22 100 
RULE: 1  11 34 
RULE: 2  11 34 44 
RULE: 3  11 34 44 88 
RULE: 2  11 34 88 
RULE: 1  11 44 
RULE: 2  11 44 56 
RULE: 1  11 56 
RULE: 2  11 56 66 
RULE: 1  11 66 
RULE: 2  11 66 78 
RULE: 1  11 78 
RULE: 2  11 78 88 
RULE: 1  11 88 
RULE: 2  11 88 100 
RULE: 1  11 100 
