-----------------------------------------
Search for recursive extensions of: P8
Maximal allowed extension order p: 100
Maximal allowed recursion depth: 6
-----------------------------------------
RULE: 0  8
RULE: 1  8 9 
RULE: 2  8 9 16 
RULE: 3  8 9 16 32 
RULE: 4  8 9 16 32 64 
RULE: 3  8 9 16 64 
RULE: 4  8 9 16 64 96 
RULE: 3  8 9 16 96 
RULE: 2  8 9 32 
RULE: 3  8 9 32 48 
RULE: 4  8 9 32 48 96 
RULE: 3  8 9 32 96 
RULE: 2  8 9 48 
RULE: 3  8 9 48 64 
RULE: 2  8 9 64 
RULE: 3  8 9 64 80 
RULE: 2  8 9 80 
RULE: 3  8 9 80 96 
RULE: 2  8 9 96 
RULE: 1  8 16 
RULE: 2  8 16 25 
RULE: 3  8 16 25 48 
RULE: 4  8 16 25 48 96 
RULE: 3  8 16 25 96 
RULE: 2  8 16 48 
RULE: 3  8 16 48 73 
RULE: 2  8 16 73 
RULE: 3  8 16 73 96 
RULE: 2  8 16 96 
RULE: 1  8 25 
RULE: 2  8 25 32 
RULE: 3  8 25 32 64 
RULE: 2  8 25 64 
RULE: 3  8 25 64 96 
RULE: 2  8 25 96 
RULE: 1  8 32 
RULE: 2  8 32 41 
RULE: 3  8 32 41 80 
RULE: 2  8 32 80 
RULE: 1  8 41 
RULE: 2  8 41 48 
RULE: 3  8 41 48 96 
RULE: 2  8 41 96 
RULE: 1  8 48 
RULE: 2  8 48 57 
RULE: 1  8 57 
RULE: 2  8 57 64 
RULE: 1  8 64 
RULE: 2  8 64 73 
RULE: 1  8 73 
RULE: 2  8 73 80 
RULE: 1  8 80 
RULE: 2  8 80 89 
RULE: 1  8 89 
RULE: 2  8 89 96 
RULE: 1  8 96 
