-----------------------------------------
Search for recursive extensions of: P5
Maximal allowed extension order p: 100
Maximal allowed recursion depth: 6
-----------------------------------------
RULE: 0  5
RULE: 1  5 6 
RULE: 2  5 6 10 
RULE: 3  5 6 10 20 
RULE: 4  5 6 10 20 40 
RULE: 5  5 6 10 20 40 80 
RULE: 4  5 6 10 20 80 
RULE: 3  5 6 10 40 
RULE: 4  5 6 10 40 60 
RULE: 3  5 6 10 60 
RULE: 4  5 6 10 60 80 
RULE: 3  5 6 10 80 
RULE: 4  5 6 10 80 100 
RULE: 3  5 6 10 100 
RULE: 2  5 6 20 
RULE: 3  5 6 20 30 
RULE: 4  5 6 20 30 60 
RULE: 3  5 6 20 60 
RULE: 4  5 6 20 60 90 
RULE: 3  5 6 20 90 
RULE: 2  5 6 30 
RULE: 3  5 6 30 40 
RULE: 4  5 6 30 40 80 
RULE: 3  5 6 30 80 
RULE: 2  5 6 40 
RULE: 3  5 6 40 50 
RULE: 4  5 6 40 50 100 
RULE: 3  5 6 40 100 
RULE: 2  5 6 50 
RULE: 3  5 6 50 60 
RULE: 2  5 6 60 
RULE: 3  5 6 60 70 
RULE: 2  5 6 70 
RULE: 3  5 6 70 80 
RULE: 2  5 6 80 
RULE: 3  5 6 80 90 
RULE: 2  5 6 90 
RULE: 3  5 6 90 100 
RULE: 2  5 6 100 
RULE: 1  5 10 
RULE: 2  5 10 16 
RULE: 3  5 10 16 30 
RULE: 4  5 10 16 30 60 
RULE: 3  5 10 16 60 
RULE: 4  5 10 16 60 90 
RULE: 3  5 10 16 90 
RULE: 2  5 10 30 
RULE: 3  5 10 30 46 
RULE: 4  5 10 30 46 90 
RULE: 3  5 10 30 90 
RULE: 2  5 10 46 
RULE: 3  5 10 46 60 
RULE: 2  5 10 60 
RULE: 3  5 10 60 76 
RULE: 2  5 10 76 
RULE: 3  5 10 76 90 
RULE: 2  5 10 90 
RULE: 1  5 16 
RULE: 2  5 16 20 
RULE: 3  5 16 20 40 
RULE: 4  5 16 20 40 80 
RULE: 3  5 16 20 80 
RULE: 2  5 16 40 
RULE: 3  5 16 40 60 
RULE: 2  5 16 60 
RULE: 3  5 16 60 80 
RULE: 2  5 16 80 
RULE: 3  5 16 80 100 
RULE: 2  5 16 100 
RULE: 1  5 20 
RULE: 2  5 20 26 
RULE: 3  5 20 26 50 
RULE: 4  5 20 26 50 100 
RULE: 3  5 20 26 100 
RULE: 2  5 20 50 
RULE: 3  5 20 50 76 
RULE: 2  5 20 76 
RULE: 3  5 20 76 100 
RULE: 2  5 20 100 
RULE: 1  5 26 
RULE: 2  5 26 30 
RULE: 3  5 26 30 60 
RULE: 2  5 26 60 
RULE: 3  5 26 60 90 
RULE: 2  5 26 90 
RULE: 1  5 30 
RULE: 2  5 30 36 
RULE: 3  5 30 36 70 
RULE: 2  5 30 70 
RULE: 1  5 36 
RULE: 2  5 36 40 
RULE: 3  5 36 40 80 
RULE: 2  5 36 80 
RULE: 1  5 40 
RULE: 2  5 40 46 
RULE: 3  5 40 46 90 
RULE: 2  5 40 90 
RULE: 1  5 46 
RULE: 2  5 46 50 
RULE: 3  5 46 50 100 
RULE: 2  5 46 100 
RULE: 1  5 50 
RULE: 2  5 50 56 
RULE: 1  5 56 
RULE: 2  5 56 60 
RULE: 1  5 60 
RULE: 2  5 60 66 
RULE: 1  5 66 
RULE: 2  5 66 70 
RULE: 1  5 70 
RULE: 2  5 70 76 
RULE: 1  5 76 
RULE: 2  5 76 80 
RULE: 1  5 80 
RULE: 2  5 80 86 
RULE: 1  5 86 
RULE: 2  5 86 90 
RULE: 1  5 90 
RULE: 2  5 90 96 
RULE: 1  5 96 
RULE: 2  5 96 100 
RULE: 1  5 100 
