-----------------------------------------
Search for recursive extensions of: P3
Maximal allowed extension order p: 50
Maximal allowed recursion depth: 5
-----------------------------------------
RULE: 0  3
RULE: 1  3 4 
RULE: 2  3 4 6 
RULE: 3  3 4 6 12 
RULE: 4  3 4 6 12 24 
RULE: 5  3 4 6 12 24 48 
RULE: 4  3 4 6 12 48 
RULE: 3  3 4 6 24 
RULE: 4  3 4 6 24 36 
RULE: 3  3 4 6 36 
RULE: 4  3 4 6 36 48 
RULE: 3  3 4 6 48 
RULE: 2  3 4 12 
RULE: 3  3 4 12 18 
RULE: 4  3 4 12 18 36 
RULE: 3  3 4 12 36 
RULE: 2  3 4 18 
RULE: 3  3 4 18 24 
RULE: 4  3 4 18 24 48 
RULE: 3  3 4 18 48 
RULE: 2  3 4 24 
RULE: 3  3 4 24 30 
RULE: 2  3 4 30 
RULE: 3  3 4 30 36 
RULE: 2  3 4 36 
RULE: 3  3 4 36 42 
RULE: 2  3 4 42 
RULE: 3  3 4 42 48 
RULE: 2  3 4 48 
RULE: 1  3 6 
RULE: 2  3 6 10 
RULE: 3  3 6 10 18 
RULE: 4  3 6 10 18 36 
RULE: 3  3 6 10 36 
RULE: 2  3 6 18 
RULE: 3  3 6 18 28 
RULE: 2  3 6 28 
RULE: 3  3 6 28 36 
RULE: 2  3 6 36 
RULE: 3  3 6 36 46 
RULE: 2  3 6 46 
RULE: 1  3 10 
RULE: 2  3 10 12 
RULE: 3  3 10 12 24 
RULE: 4  3 10 12 24 48 
RULE: 3  3 10 12 48 
RULE: 2  3 10 24 
RULE: 3  3 10 24 36 
RULE: 2  3 10 36 
RULE: 3  3 10 36 48 
RULE: 2  3 10 48 
RULE: 1  3 12 
RULE: 2  3 12 16 
RULE: 3  3 12 16 30 
RULE: 2  3 12 30 
RULE: 3  3 12 30 46 
RULE: 2  3 12 46 
RULE: 1  3 16 
RULE: 2  3 16 18 
RULE: 3  3 16 18 36 
RULE: 2  3 16 36 
RULE: 1  3 18 
RULE: 2  3 18 22 
RULE: 3  3 18 22 42 
RULE: 2  3 18 42 
RULE: 1  3 22 
RULE: 2  3 22 24 
RULE: 3  3 22 24 48 
RULE: 2  3 22 48 
RULE: 1  3 24 
RULE: 2  3 24 28 
RULE: 1  3 28 
RULE: 2  3 28 30 
RULE: 1  3 30 
RULE: 2  3 30 34 
RULE: 1  3 34 
RULE: 2  3 34 36 
RULE: 1  3 36 
RULE: 2  3 36 40 
RULE: 1  3 40 
RULE: 2  3 40 42 
RULE: 1  3 42 
RULE: 2  3 42 46 
RULE: 1  3 46 
RULE: 2  3 46 48 
RULE: 1  3 48 
